Wall time,Step,Value
1674230242.731416,1448,-16.543167114257812
1674230242.774709,1449,-16.24712371826172
1674230242.817674,1450,-16.556747436523438
1674230242.855829,1451,-16.413326263427734
1674230242.899348,1452,-16.42384147644043
1674230242.988468,1454,-16.147789001464844
1674230243.029567,1455,-16.530704498291016
1674230243.071026,1456,-16.356725692749023
1674230243.117962,1457,-16.425134658813477
1674230243.160645,1458,-16.332712173461914
1674230243.201526,1459,-16.35651206970215
1674230243.23975,1460,-16.158340454101562
1674230243.28005,1461,-16.36643409729004
1674230243.367785,1463,-16.189165115356445
1674230243.652131,1470,-16.12294578552246
1674230243.78968,1473,-16.105945587158203
1674230243.830838,1474,-16.216293334960938
1674230243.913611,1476,-16.165157318115234
1674230243.957754,1477,-16.411602020263672
1674230244.123446,1481,-16.506301879882812
1674230244.163822,1482,-15.586342811584473
1674230244.208072,1483,-16.292940139770508
1674230244.381329,1487,-16.251432418823242
1674230244.425238,1488,-16.38153648376465
1674230244.467763,1489,-16.217443466186523
1674230244.505113,1490,-16.260297775268555
1674230244.546433,1491,-16.26240348815918
1674230244.635148,1493,-16.241748809814453
1674230244.68033,1494,-15.929445266723633
1674230244.851642,1498,-16.188772201538086
1674230244.891168,1499,-15.902599334716797
1674230244.931961,1500,-16.076261520385742
1674230245.021901,1502,-16.13576889038086
1674230245.151279,1505,-15.960325241088867
1674230245.315646,1509,-15.873031616210938
1674230245.360052,1510,-16.03334617614746
1674230245.405633,1511,-15.950945854187012
1674230245.489412,1513,-15.777534484863281
1674230245.576783,1515,-15.93151569366455
1674230245.619282,1516,-16.113157272338867
1674230245.910447,1523,-15.901557922363281
1674230246.033163,1526,-16.008955001831055
1674230246.119209,1528,-16.2277889251709
1674230246.370532,1534,-15.768041610717773
1674230246.49321,1537,-15.709794998168945
1674230246.536885,1538,-15.849939346313477
1674230246.660777,1541,-15.757181167602539
1674230246.830616,1545,-15.58144474029541
1674230246.924134,1547,-15.762834548950195
1674230246.965269,1548,-15.754582405090332
1674230247.087588,1551,-15.508585929870605
1674230247.129607,1552,-15.657379150390625
1674230247.176925,1553,-15.644499778747559
1674230247.261757,1555,-15.626134872436523
1674230247.35106,1557,-15.674266815185547
1674230247.568066,1562,-15.646918296813965
1674230247.656387,1564,-15.461347579956055
1674230247.694145,1565,-15.444147109985352
1674230247.734857,1566,-15.486516952514648
1674230247.823321,1568,-15.670244216918945
1674230247.909247,1570,-15.705885887145996
1674230247.947159,1571,-15.516641616821289
1674230247.989167,1572,-15.406856536865234
1674230248.031063,1573,-15.738816261291504
1674230248.160639,1576,-15.543917655944824
1674230248.248458,1578,-15.229401588439941
1674230248.287941,1579,-15.409004211425781
1674230248.327261,1580,-15.360928535461426
1674230248.367788,1581,-15.616585731506348
1674230248.412675,1582,-15.319665908813477
1674230248.542428,1585,-15.197858810424805
1674230248.75206,1590,-15.318387031555176
1674230248.961983,1595,-15.2870454788208
1674230249.003087,1596,-15.110316276550293
1674230249.048781,1597,-15.33756160736084
1674230249.216643,1601,-15.270626068115234
1674230249.260348,1602,-15.046367645263672
1674230249.30172,1603,-15.418478012084961
1674230249.595412,1610,-15.371760368347168
1674230249.636437,1611,-15.32599925994873
1674230249.730177,1613,-15.097758293151855
1674230249.770375,1614,-15.139973640441895
1674230249.855325,1616,-15.268172264099121
1674230250.021345,1620,-15.237844467163086
1674230250.109076,1622,-15.20697021484375
1674230250.187503,1624,-15.388406753540039
1674230250.277345,1626,-15.055034637451172
1674230250.318362,1627,-15.312833786010742
1674230250.478216,1631,-15.078206062316895
1674230250.649698,1635,-15.168410301208496
1674230250.695119,1636,-15.079505920410156
1674230250.734049,1637,-15.400592803955078
1674230250.77748,1638,-15.079611778259277
1674230250.864598,1640,-15.24069595336914
1674230250.905396,1641,-14.841673851013184
1674230251.114384,1646,-15.043481826782227
1674230251.155532,1647,-15.02588939666748
1674230251.244418,1649,-14.830268859863281
1674230251.327169,1651,-14.743986129760742
1674230251.365003,1652,-14.915170669555664
1674230251.404698,1653,-15.189474105834961
1674230251.448508,1654,-14.997186660766602
1674230251.536094,1656,-15.036925315856934
1674230251.615462,1658,-15.013774871826172
1674230251.787987,1662,-14.875027656555176
1674230251.876176,1664,-15.29651165008545
1674230251.959397,1666,-14.853593826293945
1674230252.080252,1669,-14.862781524658203
1674230252.121891,1670,-15.038695335388184
1674230252.288598,1674,-14.944422721862793
1674230252.437915,1677,-14.998251914978027
1674230252.516177,1679,-14.890868186950684
1674230252.556987,1680,-14.816422462463379
1674230252.600626,1681,-14.867069244384766
1674230252.645206,1682,-15.09206485748291
1674230252.772553,1685,-15.083625793457031
1674230252.817161,1686,-14.643726348876953
1674230252.866066,1687,-14.894370079040527
1674230252.913923,1688,-15.037281036376953
1674230252.960803,1689,-14.863401412963867
1674230253.004148,1690,-14.922368049621582
1674230253.147251,1693,-14.672643661499023
1674230253.197726,1694,-14.789297103881836
1674230253.244803,1695,-14.677645683288574
1674230253.337295,1697,-14.774041175842285
1674230253.384741,1698,-15.11866569519043
1674230253.430503,1699,-14.90365982055664
1674230253.480973,1700,-14.841702461242676
1674230253.571051,1702,-15.00678825378418
1674230253.67208,1704,-14.537541389465332
1674230253.818681,1707,-14.690271377563477
1674230253.917285,1709,-14.71411418914795
1674230253.964591,1710,-14.613333702087402
1674230254.008358,1711,-14.686544418334961
1674230254.062077,1712,-14.733102798461914
1674230254.347917,1718,-14.673219680786133
1674230254.394696,1719,-14.419534683227539
1674230254.526008,1722,-14.374086380004883
1674230254.56759,1723,-14.462029457092285
1674230254.612531,1724,-14.639716148376465
1674230254.658392,1725,-14.510150909423828
1674230254.871866,1730,-14.641083717346191
1674230255.220695,1738,-14.825578689575195
1674230255.262706,1739,-14.245803833007812
1674230255.305695,1740,-14.484679222106934
1674230255.425927,1743,-14.514766693115234
1674230255.515829,1745,-14.466080665588379
1674230255.639687,1748,-14.397296905517578
1674230255.685529,1749,-14.353826522827148
1674230255.729127,1750,-14.407447814941406
1674230255.769324,1751,-14.584307670593262
1674230255.856098,1753,-14.445833206176758
1674230255.898059,1754,-14.408514022827148
1674230256.024347,1757,-14.64205551147461
1674230256.239457,1762,-14.326437950134277
1674230256.285548,1763,-14.208779335021973
1674230256.369366,1765,-14.50511360168457
1674230256.414354,1766,-14.296460151672363
1674230256.497714,1768,-14.307156562805176
1674230256.7939,1775,-14.305973052978516
1674230256.837023,1776,-14.476313591003418
1674230256.881693,1777,-14.31913948059082
1674230257.002761,1780,-14.175054550170898
1674230257.043755,1781,-14.394674301147461
1674230257.166006,1784,-14.060334205627441
1674230257.208317,1785,-14.312589645385742
1674230257.253266,1786,-14.226526260375977
1674230257.296925,1787,-14.089729309082031
1674230257.381909,1789,-14.251794815063477
1674230257.419357,1790,-14.376736640930176
1674230257.503879,1792,-14.535674095153809
1674230257.590879,1794,-14.357295989990234
1674230257.672273,1796,-13.997124671936035
1674230257.718565,1797,-14.238310813903809
1674230257.837706,1800,-14.291993141174316
1674230257.926035,1802,-14.272300720214844
1674230257.969928,1803,-14.191152572631836
1674230258.012172,1804,-14.279585838317871
1674230258.188012,1808,-14.012722969055176
1674230258.269417,1810,-14.277885437011719
1674230258.437699,1814,-14.303606986999512
1674230258.521707,1816,-14.19782543182373
1674230258.607608,1818,-14.422121047973633
1674230258.650858,1819,-14.045828819274902
1674230258.821707,1823,-13.908440589904785
1674230258.950841,1826,-14.384302139282227
1674230258.992698,1827,-14.002674102783203
1674230259.073305,1829,-14.019174575805664
1674230259.114185,1830,-14.21996021270752
1674230259.208328,1832,-14.048927307128906
1674230259.251241,1833,-13.943713188171387
1674230259.289672,1834,-14.257650375366211
1674230259.375137,1836,-14.172226905822754
1674230259.416799,1837,-13.899158477783203
1674230259.453555,1838,-13.995277404785156
1674230259.711394,1844,-13.94782829284668
1674230259.755539,1845,-13.907492637634277
1674230259.796725,1846,-14.016273498535156
1674230259.838612,1847,-13.968887329101562
1674230259.880179,1848,-13.868590354919434
1674230260.008973,1851,-13.98156452178955
1674230260.088158,1853,-13.848267555236816
1674230260.224022,1856,-14.018712043762207
1674230260.389249,1860,-13.902471542358398
1674230260.557147,1864,-14.089126586914062
1674230260.60103,1865,-13.87648868560791
1674230260.645375,1866,-13.939441680908203
1674230260.690818,1867,-13.801679611206055
1674230260.855249,1871,-14.077316284179688
1674230260.89595,1872,-13.803807258605957
1674230260.941369,1873,-13.53824520111084
1674230260.986381,1874,-14.096314430236816
1674230261.028079,1875,-13.965227127075195
1674230261.109152,1877,-13.956965446472168
1674230261.198414,1879,-13.834851264953613
1674230261.242175,1880,-14.062152862548828
1674230261.373302,1883,-13.852285385131836
1674230261.415463,1884,-13.741326332092285
1674230261.500774,1886,-13.697600364685059
1674230261.58676,1888,-13.941324234008789
1674230261.665303,1890,-13.782170295715332
1674230261.713125,1891,-13.661147117614746
1674230261.907186,1895,-13.7283935546875
1674230262.095224,1899,-13.862299919128418
1674230262.192262,1901,-13.864043235778809
1674230262.238756,1902,-13.701597213745117
1674230262.428344,1906,-13.735725402832031
1674230262.52237,1908,-13.577742576599121
1674230262.565578,1909,-13.664067268371582
1674230262.615963,1910,-13.600281715393066
1674230262.755586,1913,-13.60596752166748
1674230262.881156,1916,-13.996587753295898
1674230262.970255,1918,-13.38178825378418
1674230263.222225,1924,-13.67741870880127
1674230263.266152,1925,-13.382731437683105
1674230263.310291,1926,-13.616678237915039
1674230263.390729,1928,-13.530247688293457
1674230263.432144,1929,-13.719868659973145
1674230263.564587,1932,-13.532537460327148
1674230263.693511,1935,-13.729935646057129
1674230263.735057,1936,-13.555268287658691
1674230263.865467,1939,-13.573101043701172
1674230263.909933,1940,-13.729249954223633
1674230263.951107,1941,-13.567927360534668
1674230263.993075,1942,-13.407690048217773
1674230264.119168,1945,-13.224336624145508
1674230264.209418,1947,-13.545292854309082
1674230264.329893,1950,-13.482720375061035
1674230264.371566,1951,-13.600180625915527
1674230264.460114,1953,-13.521613121032715
1674230264.585223,1956,-13.660077095031738
1674230264.75415,1960,-13.457958221435547
1674230264.799747,1961,-13.311609268188477
1674230264.844612,1962,-13.342013359069824
1674230264.887114,1963,-13.31790828704834
1674230264.930978,1964,-13.461949348449707
1674230265.022753,1966,-13.151176452636719
1674230265.060309,1967,-13.545899391174316
1674230265.100491,1968,-13.566600799560547
1674230265.142772,1969,-13.432853698730469
1674230265.396623,1975,-13.511588096618652
1674230265.475188,1977,-13.5864896774292
1674230265.516383,1978,-13.269089698791504
1674230265.557774,1979,-13.366609573364258
1674230265.601862,1980,-13.367814064025879
1674230265.641664,1981,-13.279326438903809
1674230265.682311,1982,-13.475727081298828
1674230265.727802,1983,-13.281917572021484
1674230265.811251,1985,-13.445030212402344
1674230265.892487,1987,-13.16345500946045
1674230265.931642,1988,-13.430161476135254
1674230265.972189,1989,-13.241917610168457
1674230266.05789,1991,-13.52633285522461
1674230266.096414,1992,-13.39932632446289
1674230266.136989,1993,-13.192320823669434
1674230266.226521,1995,-13.260809898376465
1674230266.391795,1999,-13.209136962890625
